470464000.000000	222.222222	0.223607	20.000000	0.000000
470464040.000000	388.888889	0.169031	35.000000	0.000000
470464080.000000	411.111111	0.164399	37.000000	0.000000
470464120.000000	266.666667	0.204124	24.000000	0.000000
470464160.000000	288.888889	0.196116	26.000000	0.000000
470464200.000000	422.222222	0.162221	38.000000	0.000000
470464240.000000	277.777778	0.200000	25.000000	0.000000
470464280.000000	200.000000	0.235702	18.000000	0.000000
470464320.000000	344.444444	0.179605	31.000000	0.000000
470464360.000000	300.000000	0.192450	27.000000	0.000000
470464400.000000	311.111111	0.188982	28.000000	0.000000
470464440.000000	433.333333	0.160128	39.000000	0.000000
470464480.000000	322.222222	0.185695	29.000000	0.000000
470464520.000000	288.888889	0.196116	26.000000	0.000000
470464560.000000	322.222222	0.185695	29.000000	0.000000
470464600.000000	333.333333	0.182574	30.000000	0.000000
470464640.000000	466.666667	0.154303	42.000000	0.000000
470464680.000000	222.222222	0.223607	20.000000	0.000000
470464720.000000	388.888889	0.169031	35.000000	0.000000
470464760.000000	311.111111	0.188982	28.000000	0.000000
470464800.000000	366.666667	0.174078	33.000000	0.000000
470464840.000000	233.333333	0.218218	21.000000	0.000000
470464880.000000	311.111111	0.188982	28.000000	0.000000
470464920.000000	266.666667	0.204124	24.000000	0.000000
470464960.000000	300.000000	0.192450	27.000000	0.000000
470465000.000000	333.333333	0.182574	30.000000	0.000000
470465040.000000	433.333333	0.160128	39.000000	0.000000
470465080.000000	288.888889	0.196116	26.000000	0.000000
470465120.000000	300.000000	0.192450	27.000000	0.000000
470465160.000000	366.666667	0.174078	33.000000	0.000000
470465200.000000	400.000000	0.166667	36.000000	0.000000
470465240.000000	400.000000	0.166667	36.000000	0.000000
470465280.000000	300.000000	0.192450	27.000000	0.000000
470465320.000000	377.777778	0.171499	34.000000	0.000000
470465360.000000	377.777778	0.171499	34.000000	0.000000
470465400.000000	277.777778	0.200000	25.000000	0.000000
470465440.000000	277.777778	0.200000	25.000000	0.000000
470465480.000000	333.333333	0.182574	30.000000	0.000000
470465520.000000	322.222222	0.185695	29.000000	0.000000
470465560.000000	311.111111	0.188982	28.000000	0.000000
470465600.000000	322.222222	0.185695	29.000000	0.000000
470465640.000000	211.111111	0.229416	19.000000	0.000000
470465680.000000	388.888889	0.169031	35.000000	0.000000
470465720.000000	311.111111	0.188982	28.000000	0.000000
470465760.000000	311.111111	0.188982	28.000000	0.000000
470465800.000000	255.555556	0.208514	23.000000	0.000000
470465840.000000	377.777778	0.171499	34.000000	0.000000
470465880.000000	344.444444	0.179605	31.000000	0.000000
470465920.000000	300.000000	0.192450	27.000000	0.000000
470465960.000000	311.111111	0.188982	28.000000	0.000000
470466000.000000	477.777778	0.152499	43.000000	0.000000
470466040.000000	388.888889	0.169031	35.000000	0.000000
470466080.000000	311.111111	0.188982	28.000000	0.000000
470466120.000000	400.000000	0.166667	36.000000	0.000000
470466160.000000	288.888889	0.196116	26.000000	0.000000
470466200.000000	488.888889	0.150756	44.000000	0.000000
470466240.000000	311.111111	0.188982	28.000000	0.000000
470466280.000000	355.555556	0.176777	32.000000	0.000000
470466320.000000	366.666667	0.174078	33.000000	0.000000
470466360.000000	433.333333	0.160128	39.000000	0.000000
470466400.000000	511.111111	0.147442	46.000000	0.000000
470466440.000000	422.222222	0.162221	38.000000	0.000000
470466480.000000	788.888889	0.118678	71.000000	0.000000
470466520.000000	1066.666667	0.102062	96.000000	0.000000
470466560.000000	2344.444444	0.068843	211.000000	0.000000
470466600.000000	1966.666667	0.075165	177.000000	0.000000
470466640.000000	1788.888889	0.078811	161.000000	0.000000
470466680.000000	2200.000000	0.071067	198.000000	0.000000
470466720.000000	1522.222222	0.085436	137.000000	0.000000
470466760.000000	1077.777778	0.101535	97.000000	0.000000
470466800.000000	666.666667	0.129099	60.000000	0.000000
470466840.000000	411.111111	0.164399	37.000000	0.000000
470466880.000000	522.222222	0.145865	47.000000	0.000000
470466920.000000	400.000000	0.166667	36.000000	0.000000
470466960.000000	366.666667	0.174078	33.000000	0.000000
470467000.000000	344.444444	0.179605	31.000000	0.000000
470467040.000000	500.000000	0.149071	45.000000	0.000000
470467080.000000	388.888889	0.169031	35.000000	0.000000
470467120.000000	377.777778	0.171499	34.000000	0.000000
470467160.000000	377.777778	0.171499	34.000000	0.000000
470467200.000000	333.333333	0.182574	30.000000	0.000000
470467240.000000	366.666667	0.174078	33.000000	0.000000
470467280.000000	311.111111	0.188982	28.000000	0.000000
470467320.000000	288.888889	0.196116	26.000000	0.000000
470467360.000000	244.444444	0.213201	22.000000	0.000000
470467400.000000	377.777778	0.171499	34.000000	0.000000
470467440.000000	300.000000	0.192450	27.000000	0.000000
470467480.000000	255.555556	0.208514	23.000000	0.000000
470467520.000000	277.777778	0.200000	25.000000	0.000000
470467560.000000	266.666667	0.204124	24.000000	0.000000
470467600.000000	300.000000	0.192450	27.000000	0.000000
470467640.000000	377.777778	0.171499	34.000000	0.000000
470467680.000000	333.333333	0.182574	30.000000	0.000000
470467720.000000	344.444444	0.179605	31.000000	0.000000
470467760.000000	322.222222	0.185695	29.000000	0.000000
470467800.000000	344.444444	0.179605	31.000000	0.000000
470467840.000000	355.555556	0.176777	32.000000	0.000000
470467880.000000	455.555556	0.156174	41.000000	0.000000
470467920.000000	388.888889	0.169031	35.000000	0.000000
470467960.000000	300.000000	0.192450	27.000000	0.000000
470468000.000000	300.000000	0.192450	27.000000	0.000000
470468040.000000	333.333333	0.182574	30.000000	0.000000
470468080.000000	366.666667	0.174078	33.000000	0.000000
470468120.000000	277.777778	0.200000	25.000000	0.000000
470468160.000000	388.888889	0.169031	35.000000	0.000000
470468200.000000	344.444444	0.179605	31.000000	0.000000
470468240.000000	411.111111	0.164399	37.000000	0.000000
470468280.000000	444.444444	0.158114	40.000000	0.000000
470468320.000000	322.222222	0.185695	29.000000	0.000000
470468360.000000	344.444444	0.179605	31.000000	0.000000
470468400.000000	255.555556	0.208514	23.000000	0.000000
470468440.000000	311.111111	0.188982	28.000000	0.000000
470468480.000000	277.777778	0.200000	25.000000	0.000000
470468520.000000	333.333333	0.182574	30.000000	0.000000
